City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
152,Kaitangata,NZ,2021-07-22 23:55:44,-46.2817,169.8464,283.11,61,7,2.36
153,Clyde River,CA,2021-07-22 23:59:40,70.4692,-68.5914,276.28,100,90,3.6
154,Rikitea,PF,2021-07-22 23:54:48,-23.1203,-134.9692,296.08,73,10,8.25
155,Ribeira Grande,PT,2021-07-22 23:56:10,38.5167,-28.7,292.37,77,20,3.09
156,Atuona,PF,2021-07-22 23:54:40,-9.8,-139.0333,298.38,73,90,3.85
157,Asau,RO,2021-07-22 23:51:40,46.4333,26.4,287.81,95,17,1.98
158,Rikitea,PF,2021-07-22 23:54:48,-23.1203,-134.9692,296.08,73,10,8.25
159,Bluff,NZ,2021-07-22 23:55:14,-46.6,168.3333,281.37,68,25,5.1
160,Vaini,TO,2021-07-22 23:51:36,-21.2,-175.2,300.24,78,20,3.09
161,Butaritari,KI,2021-07-22 23:54:32,3.0707,172.7902,301.83,75,48,7.17
162,Hithadhoo,MV,2021-07-22 23:56:09,-0.6,73.0833,299.63,81,100,4.48
163,Linguere,SN,2021-07-22 23:59:53,15.3953,-15.1193,300.27,78,0,5.14
164,Barrow,US,2021-07-22 23:51:20,71.2906,-156.7887,277.16,81,90,6.17
165,Luderitz,NA,2021-07-22 23:56:31,-26.6481,15.1594,286.63,35,4,4.1
166,La Asuncion,VE,2021-07-22 23:54:56,11.0333,-63.8628,301.0,83,100,6.69
167,Ribeira Grande,PT,2021-07-22 23:56:10,38.5167,-28.7,292.37,77,20,3.09
168,Tuktoyaktuk,CA,2021-07-22 23:55:39,69.4541,-133.0374,284.15,93,90,6.69
169,Bredasdorp,ZA,2021-07-22 23:55:30,-34.5322,20.0403,279.77,87,32,1.54
170,Thompson,CA,2021-07-22 23:55:19,55.7435,-97.8558,300.24,54,40,4.12
171,Rikitea,PF,2021-07-22 23:54:48,-23.1203,-134.9692,296.08,73,10,8.25
172,Broome,US,2021-07-22 23:55:34,42.2506,-75.833,293.47,60,49,1.94
173,Yulara,AU,2021-07-22 23:55:22,-25.2406,130.9889,283.06,66,3,2.57
174,Aizkraukle,LV,2021-07-22 23:59:54,56.6048,25.2553,288.09,96,1,2.56
175,Inta,RU,2021-07-22 23:59:54,66.0317,60.1659,281.63,67,9,3.71
176,Victoria,HK,2021-07-22 23:54:58,22.2855,114.1577,303.33,84,97,2.24
177,Cape Town,ZA,2021-07-22 23:56:15,-33.9258,18.4232,282.1,82,0,1.34
178,Dalby,AU,2021-07-22 23:59:55,-27.1833,151.2667,288.14,71,88,0.89
179,Pisco,PE,2021-07-22 23:55:03,-13.7,-76.2167,290.18,77,90,5.66
180,Bethel,US,2021-07-22 23:55:07,41.3712,-73.414,297.87,77,98,1.45
181,Hasaki,JP,2021-07-22 23:55:38,35.7333,140.8333,302.37,71,52,2.01
182,Villaviciosa,ES,2021-07-22 23:59:55,43.4813,-5.4357,295.98,90,89,1.47
183,Tuktoyaktuk,CA,2021-07-22 23:55:39,69.4541,-133.0374,284.15,93,90,6.69
184,Butaritari,KI,2021-07-22 23:54:32,3.0707,172.7902,301.83,75,48,7.17
185,Jamestown,US,2021-07-22 23:55:20,42.097,-79.2353,294.95,46,1,3.09
186,Cherskiy,RU,2021-07-22 23:57:09,68.75,161.3,287.44,77,99,1.55
187,Ukiah,US,2021-07-22 23:59:55,39.1502,-123.2078,311.55,25,0,2.68
188,Gurinhem,BR,2021-07-22 23:59:56,-7.1239,-35.4244,296.93,86,31,2.92
189,Kita,ML,2021-07-22 23:56:36,13.0349,-9.4895,297.56,87,98,1.91
190,Punta Arenas,CL,2021-07-22 23:55:12,-53.15,-70.9167,276.21,81,40,2.57
191,Uspenka,UA,2021-07-22 23:59:56,48.3903,39.1619,291.75,68,98,4.67
192,Mareeba,AU,2021-07-22 23:55:07,-17.0,145.4333,297.22,77,44,1.02
193,Kavieng,PG,2021-07-22 23:54:37,-2.5744,150.7967,301.13,79,55,5.3
194,Yeniseysk,RU,2021-07-22 23:55:59,58.4497,92.1703,289.82,70,17,0.5
195,Cockburn Town,TC,2021-07-22 23:56:42,21.4612,-71.1419,300.76,84,71,8.54
196,Moron,AR,2021-07-22 23:56:31,-34.6534,-58.6198,288.7,64,79,2.65
197,Rikitea,PF,2021-07-22 23:54:48,-23.1203,-134.9692,296.08,73,10,8.25
198,Puerto Ayora,EC,2021-07-22 23:54:43,-0.7393,-90.3518,295.68,88,96,4.02
199,Jamestown,US,2021-07-22 23:55:20,42.097,-79.2353,294.95,46,1,3.09
200,Chuy,UY,2021-07-22 23:50:26,-33.6971,-53.4616,283.19,77,88,2.76
201,Carbonia,IT,2021-07-22 23:59:57,39.1672,8.5222,298.7,43,0,1.84
202,Saint-Philippe,RE,2021-07-22 23:55:14,-21.3585,55.7679,291.92,76,43,5.89
203,Jalu,LY,2021-07-22 23:56:12,29.0331,21.5482,299.39,61,2,7.63
204,Busselton,AU,2021-07-22 23:51:29,-33.65,115.3333,285.42,77,100,11.75
205,Rikitea,PF,2021-07-22 23:54:48,-23.1203,-134.9692,296.08,73,10,8.25
206,Castro,BR,2021-07-22 23:55:15,-24.7911,-50.0119,282.6,56,0,1.61
207,Provideniya,RU,2021-07-22 23:54:55,64.3833,-173.3,280.21,81,75,7.0
208,Cidreira,BR,2021-07-22 23:55:18,-30.1811,-50.2056,288.05,84,20,6.82
209,Dikson,RU,2021-07-22 23:59:57,73.5069,80.5464,276.74,96,98,8.35
210,Hobart,AU,2021-07-22 23:53:42,-42.8794,147.3294,285.5,64,40,1.79
211,Talnakh,RU,2021-07-22 23:55:24,69.4865,88.3972,287.55,67,51,2.06
212,Port Elizabeth,ZA,2021-07-22 23:51:23,-33.918,25.5701,283.31,76,75,3.6
213,Vanimo,PG,2021-07-22 23:56:07,-2.6741,141.3028,300.55,86,87,2.13
214,Nanortalik,GL,2021-07-22 23:59:58,60.1432,-45.2371,279.95,90,87,3.57
215,Cape Town,ZA,2021-07-22 23:56:15,-33.9258,18.4232,282.1,82,0,1.34
216,Honiara,SB,2021-07-22 23:59:58,-9.4333,159.95,303.26,65,57,2.28
217,Punta Arenas,CL,2021-07-22 23:55:12,-53.15,-70.9167,276.21,81,40,2.57
218,Hermanus,ZA,2021-07-22 23:54:45,-34.4187,19.2345,279.76,78,29,4.68
219,Jilin,CN,2021-07-22 23:59:58,43.0,126.0,298.96,78,100,2.05
220,Cape Town,ZA,2021-07-22 23:56:15,-33.9258,18.4232,282.1,82,0,1.34
221,Busselton,AU,2021-07-22 23:51:29,-33.65,115.3333,285.42,77,100,11.75
222,Kharitonovo,RU,2021-07-22 23:59:59,61.4009,47.4978,283.33,71,25,1.7
223,Alofi,NU,2021-07-22 23:57:22,-19.0595,-169.9187,300.09,83,75,4.12
